Variant	Adjectives
Adj_to	possible
Adj_to	possible
Adj_to	good
Adj_to	wise
Adj_to	important
Adj_to	important
Adj_to	good
Adj_to	possible
Adj_to	necessary
Adj_to	difficult
Adj_to	useful
Adj_to	hard
Adj_to	hard
Adj_to	difficult
Adj_to	rare
Adj_to	important
Adj_to	frightening
Adj_to	hard
Adj_to	questionable
Adj_to	easy
Adj_to	possible
Adj_to	critical
Adj_to	necessary
Adj_to	possible
Adj_to	difficult
Adj_to	critical
Adj_to	possible
Adj_to	possible
Adj_to	counterproductive
Adj_to	unfashionable
Adj_to	hard
Adj_to	important
Adj_to	safe
Adj_to	hard
Adj_to	possible
Adj_to	important
Adj_to	important
Adj_to	impossible
Adj_to	impossible
Adj_to	possible
Adj_to	troubling
Adj_to	appropriate
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	interesting
Adj_to	likely
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	possible
Adj_to	hard
Adj_to	important
Adj_to	important
Adj_to	unnecessary
Adj_to	good
Adj_to	possible
Adj_to	appropriate
Adj_to	important
Adj_to	important
Adj_to	difficult
Adj_to	interesting
Adj_to	tempting
Adj_to	difficult
Adj_to	useful
Adj_to	necessary
Adj_to	disingenuous
Adj_to	perverse
Adj_to	hard
Adj_to	right
Adj_to	easy
Adj_to	necessary
Adj_to	customary
Adj_to	customary
Adj_to	important
Adj_to	speculative
Adj_to	unreasonable
Adj_to	difficult
Adj_to	common
Adj_to	sweet
Adj_to	sweet
Adj_to	possible
Adj_to	possible
Adj_to	shameful
Adj_to	tempting
Adj_to	easy
Adj_to	difficult
Adj_to	possible
Adj_to	possible
Adj_to	erroneous
Adj_to	warriorlike
Adj_to	hard
Adj_to	human
Adj_to	impossible
Adj_to	natural
Adj_to	possible
Adj_to	easy
Adj_to	possible
Adj_to	difficult
Adj_to	difficult
Adj_to	relevant
Adj_to	necessary
Adj_to	important
Adj_to	interesting
Adj_to	hard
Adj_to	unethical
Adj_to	possible
Adj_to	difficult
Adj_to	good
Adj_to	possible
Adj_to	difficult
Adj_to	impossible
Adj_to	difficult
Adj_to	difficult
Adj_to	possible
Adj_to	realistic
Adj_to	difficult
Adj_to	difficult
Adj_to	possible
Adj_to	easy
Adj_to	useful
Adj_to	important
Adj_to	tempting
Adj_to	necessary
Adj_to	necessary
Adj_to	tempting
Adj_to	impossible
Adj_to	difficult
Adj_to	difficult
Adj_to	possible
Adj_to	possible
Adj_to	impossible
Adj_to	impossible
Adj_to	unbelievable
Adj_to	appropriate
Adj_to	possible
Adj_to	imperative
Adj_to	appropriate
Adj_to	important
Adj_to	reasonable
Adj_to	reasonable
Adj_to	important
Adj_to	reasonable
Adj_to	possible
Adj_to	difficult
Adj_to	difficult
Adj_to	impossible
Adj_to	useful
Adj_to	difficult
Adj_to	difficult
Adj_to	important
Adj_to	helpful
Adj_to	impossible
Adj_to	sufficient
Adj_to	difficult
Adj_to	important
Adj_to	good
Adj_to	easy
Adj_to	possible
Adj_to	natural
Adj_to	impossible
Adj_to	uncommon
Adj_to	hard
Adj_to	possible
Adj_to	possible
Adj_to	easy
Adj_to	possible
Adj_to	easy
Adj_to	hard
Adj_to	risky
Adj_to	easy
Adj_to	common
Adj_to	hard
Adj_to	tempting
Adj_to	easy
Adj_to	easy
Adj_to	difficult
Adj_to	good
Adj_to	unreasonable
Adj_to	necessary
Adj_to	possible
Adj_to	important
Adj_to	necessary
Adj_to	important
Adj_to	possible
Adj_to	important
Adj_to	possible
Adj_to	hard
Adj_to	possible
Adj_to	necessary
Adj_to	difficult
Adj_to	fashionable
Adj_to	acceptable
Adj_to	difficult
Adj_to	preferable
Adj_to	remarkable
Adj_to	popular
Adj_to	possible
Adj_to	interesting
Adj_to	important
Adj_to	important
Adj_to	appropriate
Adj_to	wise
Adj_to	logical
Adj_to	important
Adj_to	important
Adj_to	logical
Adj_to	simple
Adj_to	critical
Adj_to	desirable
Adj_to	possible
Adj_to	possible
Adj_to	important
Adj_to	desirable
Adj_to	difficult
Adj_to	important
Adj_to	critical
Adj_to	important
Adj_to	important
Adj_to	possible
Adj_to	possible
Adj_to	possible
Adj_to	possible
Adj_to	possible
Adj_to	necessary
Adj_to	possible
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	wise
Adj_to	important
Adj_to	important
Adj_to	cheap
Adj_to	important
Adj_to	possible
Adj_to	difficult
Adj_to	difficult
Adj_to	important
Adj_to	sad
Adj_to	possible
Adj_to	good
Adj_to	good
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	incumbent
Adj_to	difficult
Adj_to	important
Adj_to	impossible
Adj_to	possible
Adj_to	safe
Adj_to	hard
Adj_to	interesting
Adj_to	difficult
Adj_to	acceptable
Adj_to	logical
Adj_to	okay
Adj_to	apt
Adj_to	necessary
Adj_to	important
Adj_to	necessary
Adj_to	hard
Adj_to	essential
Adj_to	difficult
Adj_to	important
Adj_to	unfair
Adj_to	interesting
Adj_to	important
Adj_to	possible
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	possible
Adj_to	easy
Adj_to	difficult
Adj_to	difficult
Adj_to	impractical
Adj_to	difficult
Adj_to	possible
Adj_to	early
Adj_to	easy
Adj_to	easy
Adj_to	hard
Adj_to	late
Adj_to	important
Adj_to	important
Adj_to	risky
Adj_to	necessary
Adj_to	desirable
Adj_to	possible
Adj_to	important
Adj_to	important
Adj_to	necessary
Adj_to	necessary
Adj_to	necessary
Adj_to	important
Adj_to	unusual
Adj_to	easy
Adj_to	appropriate
Adj_to	impractical
Adj_to	good
Adj_to	important
Adj_to	sufficient
Adj_to	difficult
Adj_to	efficient
Adj_to	difficult
Adj_to	easy
Adj_to	permissible
Adj_to	important
Adj_to	necessary
Adj_to	possible
Adj_to	wise
Adj_to	possible
Adj_to	possible
Adj_to	necessary
Adj_to	necessary
Adj_to	easy
Adj_to	great
Adj_to	easy
Adj_to	unusual
Adj_to	difficult
Adj_to	important
Adj_to	appropriate
Adj_to	important
Adj_to	impossible
Adj_to	necessary
Adj_to	essential
Adj_to	impossible
Adj_to	essential
Adj_to	possible
Adj_to	necessary
Adj_to	necessary
Adj_to	wise
Adj_to	difficult
Adj_to	preferable
Adj_to	easy
Adj_to	impossible
Adj_to	hard
Adj_to	unusual
Adj_to	advisable
Adj_to	difficult
Adj_to	wise
Adj_to	possible
Adj_to	possible
Adj_to	fair
Adj_to	easy
Adj_to	possible
Adj_to	good
Adj_to	interesting
Adj_to	wrong
Adj_to	wrong
Adj_to	difficult
Adj_to	essential
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	vital
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	adequate
Adj_to	vital
Adj_to	difficult
Adj_to	possible
Adj_to	difficult
Adj_to	difficult
Adj_to	difficult
Adj_to	possible
Adj_to	necessary
Adj_to	important
Adj_to	critical
Adj_to	important
Adj_to	imperative
Adj_to	important
Adj_to	difficult
Adj_to	impossible
Adj_to	possible
Adj_to	difficult
Adj_to	important
Adj_to	easy
Adj_to	tempting
Adj_to	feasible
Adj_to	hard
Adj_to	difficult
Adj_to	enough
Adj_to	necessary
Adj_to	odd
Adj_to	hard
Adj_to	fair
Adj_to	hard
Adj_to	hard
Adj_to	strange
Adj_to	possible
Adj_to	inspiring
Adj_to	easy
Adj_to	hard
Adj_to	difficult
Adj_to	implausible
Adj_to	advisable
Adj_to	necessary
Adj_to	wise
Adj_to	useful
Adj_to	possible
Adj_to	impossible
Adj_to	reasonable
Adj_to	hard
Adj_to	possible
Adj_to	reasonable
Adj_to	possible
Adj_to	possible
Adj_to	difficult
Adj_to	unfair
Adj_to	hard
Adj_to	difficult
Adj_to	necessary
Adj_to	possible
Adj_to	possible
Adj_to	hard
Adj_to	important
Adj_to	hard
Adj_to	tempting
Adj_to	difficult
Adj_to	fair
Adj_to	difficult
Adj_to	difficult
Adj_to	hard
Adj_to	easy
Adj_to	necessary
Adj_to	advisable
Adj_to	pleasant
Adj_to	surprising
Adj_to	easy
Adj_to	easy
Adj_to	important
Adj_to	wrong
Adj_to	important
Adj_to	essential
Adj_to	important
Adj_to	hard
Adj_to	enough
Adj_to	interesting
Adj_to	okay
Adj_to	illegal
Adj_to	impossible
Adj_to	helpful
Adj_to	fascinating
Adj_to	necessary
Adj_to	hard
Adj_to	difficult
Adj_to	important
Adj_to	tempting
Adj_to	rational
Adj_to	good
Adj_to	difficult
Adj_to	hard
Adj_to	reasonable
Adj_to	hard
Adj_to	fundamental
Adj_to	possible
Adj_to	hard
Adj_to	pointless
Adj_to	natural
Adj_to	easy
Adj_to	instructive
Adj_to	vital
Adj_to	important
Adj_to	reasonable
Adj_to	tempting
Adj_to	possible
Adj_to	difficult
Adj_to	difficult
Adj_to	useful
Adj_to	impossible
Adj_to	important
Adj_to	unusual
Adj_to	important
Adj_to	easy
Adj_to	important
Adj_to	hard
Adj_to	important
Adj_to	impossible
Adj_to	easy
Adj_to	possible
Adj_to	fitting
Adj_to	common
Adj_to	important
Adj_to	possible
Adj_to	possible
Adj_to	degrading
Adj_to	important
Adj_to	reasonable
Adj_to	easy
Adj_to	helpful
Adj_to	possible
Adj_to	useful
Adj_to	important
Adj_to	possible
Adj_to	easy
Adj_to	enough
Adj_to	easy
Adj_to	possible
Adj_to	easy
Adj_to	hard
Adj_to	impossible
Adj_to	difficult
Adj_to	necessary
Adj_to	possible
Adj_to	important
Adj_to	important
Adj_to	easy
Adj_to	difficult
Adj_to	difficult
Adj_to	helpful
Adj_to	important
Adj_to	possible
Adj_to	noteworthy
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	wrong
Adj_to	essential
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	imperative
Adj_to	important
Adj_to	critical
Adj_to	impossible
Adj_to	good
Adj_to	necessary
Adj_to	unnecessary
Adj_to	hard
Adj_to	important
Adj_to	easy
Adj_to	necessary
Adj_to	easy
Adj_to	necessary
Adj_to	necessary
Adj_to	easy
Adj_to	necessary
Adj_to	easy
Adj_to	difficult
Adj_to	difficult
Adj_to	good
Adj_to	difficult
Adj_to	ethical
Adj_to	interesting
Adj_to	worthwhile
Adj_to	possible
Adj_to	logical
Adj_to	important
Adj_to	interesting
Adj_to	critical
Adj_to	possible
Adj_to	important
Adj_to	difficult
Adj_to	possible
Adj_to	easy
Adj_to	problematic
Adj_to	hard
Adj_to	easy
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	reasonable
Adj_to	logical
Adj_to	reasonable
Adj_to	easy
Adj_to	important
Adj_to	appropriate
Adj_to	helpful
Adj_to	easy
Adj_to	unnecessary
Adj_to	hard
Adj_to	commonplace
Adj_to	impossible
Adj_to	easy
Adj_to	right
Adj_to	important
Adj_to	difficult
Adj_to	easy
Adj_to	important
Adj_to	problematic
Adj_to	logical
Adj_to	necessary
Adj_to	necessary
Adj_to	deplorable
Adj_to	easy
Adj_to	important
Adj_to	important
Adj_to	lucrative
Adj_to	interesting
Adj_to	difficult
Adj_to	hard
Adj_to	difficult
Adj_to	interesting
Adj_to	difficult
Adj_to	necessary
Adj_to	difficult
Adj_to	difficult
Adj_to	erroneous
Adj_to	useful
Adj_to	useful
Adj_to	important
Adj_to	useful
Adj_to	cheap
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	appropriate
Adj_to	useful
Adj_to	impossible
Adj_to	difficult
Adj_to	fascinating
Adj_to	important
Adj_to	necessary
Adj_to	costly
Adj_to	productive
Adj_to	essential
Adj_to	necessary
Adj_to	difficult
Adj_to	impossible
Adj_to	possible
Adj_to	possible
Adj_to	possible
Adj_to	possible
Adj_to	useless
Adj_to	difficult
Adj_to	possible
Adj_to	fair
Adj_to	important
Adj_to	difficult
Adj_to	difficult
Adj_to	easy
Adj_to	easy
Adj_to	important
Adj_to	useful
Adj_to	odd
Adj_to	safe
Adj_to	difficult
Adj_to	pleasant
Adj_to	difficult
Adj_to	difficult
Adj_to	difficult
Adj_to	hard
Adj_to	significant
Adj_to	difficult
Adj_to	hard
Adj_to	beneficial
Adj_to	possible
Adj_to	hard
Adj_to	difficult
Adj_to	important
Adj_to	impossible
Adj_to	difficult
Adj_to	important
Adj_to	common
Adj_to	hard
Adj_to	common
Adj_to	relevant
Adj_to	possible
Adj_to	common
Adj_to	necessary
Adj_to	reasonable
Adj_to	important
Adj_to	necessary
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	reasonable
Adj_to	necessary
Adj_to	important
Adj_to	important
Adj_to	difficult
Adj_to	impossible
Adj_to	important
Adj_to	important
Adj_to	useful
Adj_to	reasonable
Adj_to	easy
Adj_to	hard
Adj_to	useful
Adj_to	interesting
Adj_to	interesting
Adj_to	important
Adj_to	important
Adj_to	difficult
Adj_to	reasonable
Adj_to	important
Adj_to	fair
Adj_to	useful
Adj_to	impossible
Adj_to	convenient
Adj_to	possible
Adj_to	impossible
Adj_to	difficult
Adj_to	helpful
Adj_to	possible
Adj_to	important
Adj_to	relevant
Adj_to	useful
Adj_to	crucial
Adj_to	essential
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	imperative
Adj_to	possible
Adj_to	interesting
Adj_to	easy
Adj_to	good
Adj_to	instructive
Adj_to	crucial
Adj_to	reasonable
Adj_to	unusual
Adj_to	difficult
Adj_to	possible
Adj_to	unsound
Adj_to	difficult
Adj_to	difficult
Adj_to	possible
Adj_to	difficult
Adj_to	possible
Adj_to	difficult
Adj_to	impossible
Adj_to	difficult
Adj_to	important
Adj_to	hard
Adj_to	important
Adj_to	possible
Adj_to	good
Adj_to	necessary
Adj_to	good
Adj_to	interesting
Adj_to	fascinating
Adj_to	neat
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	difficult
Adj_to	interesting
Adj_to	essential
Adj_to	essential
Adj_to	difficult
Adj_to	important
Adj_to	impossible
Adj_to	possible
Adj_to	easy
Adj_to	proper
Adj_to	necessary
Adj_to	fitting
Adj_to	possible
Adj_to	enough
Adj_to	enough
Adj_to	easy
Adj_to	possible
Adj_to	tempting
Adj_to	hard
Adj_to	necessary
Adj_to	easy
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	helpful
Adj_to	expensive
Adj_to	difficult
Adj_to	difficult
Adj_to	plausible
Adj_to	difficult
Adj_to	possible
Adj_to	impossible
Adj_to	possible
Adj_to	relevant
Adj_to	difficult
Adj_to	hard
Adj_to	possible
Adj_to	possible
Adj_to	important
Adj_to	difficult
Adj_to	easy
Adj_to	difficult
Adj_to	impossible
Adj_to	necessary
Adj_to	essential
Adj_to	possible
Adj_to	essential
Adj_to	possible
Adj_to	unreasonable
Adj_to	difficult
Adj_to	difficult
Adj_to	difficult
Adj_to	impossible
Adj_to	popular
Adj_to	difficult
Adj_to	hard
Adj_to	common
Adj_to	easy
Adj_to	tempting
Adj_to	hard
Adj_to	necessary
Adj_to	possible
Adj_to	difficult
Adj_to	possible
Adj_to	reasonable
Adj_to	acceptable
Adj_to	important
Adj_to	hard
Adj_to	impossible
Adj_to	difficult
Adj_to	answerable
Adj_to	difficult
Adj_to	hard
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	possible
Adj_to	important
Adj_to	significant
Adj_to	hard
Adj_to	hard
Adj_to	hard
Adj_to	hard
Adj_to	unusual
Adj_to	essential
Adj_to	easy
Adj_to	easy
Adj_to	good
Adj_to	crucial
Adj_to	impossible
Adj_to	possible
Adj_to	hard
Adj_to	enough
Adj_to	enough
Adj_to	possible
Adj_to	easy
Adj_to	interesting
Adj_to	easy
Adj_to	necessary
Adj_to	important
Adj_to	easy
Adj_to	difficult
Adj_to	good
Adj_to	hard
Adj_to	hard
Adj_to	fair
Adj_to	fair
Adj_to	fair
Adj_to	possible
Adj_to	early
Adj_to	important
Adj_to	difficult
Adj_to	hard
Adj_to	important
Adj_to	interesting
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	interesting
Adj_to	hard
Adj_to	necessary
Adj_to	impossible
Adj_to	fair
Adj_to	cheap
Adj_to	important
Adj_to	important
Adj_to	good
Adj_to	legal
Adj_to	necessary
Adj_to	useful
Adj_to	important
Adj_to	intriguing
Adj_to	difficult
Adj_to	difficult
Adj_to	appropriate
Adj_to	important
Adj_to	impossible
Adj_to	critical
Adj_to	essential
Adj_to	possible
Adj_to	necessary
Adj_to	permissible
Adj_to	difficult
Adj_to	constitutional
Adj_to	customary
Adj_to	disproportional
Adj_to	unfair
Adj_to	hard
Adj_to	important
Adj_to	interesting
Adj_to	difficult
Adj_to	important
Adj_to	easy
Adj_to	critical
Adj_to	necessary
Adj_to	okay
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	sufficient
Adj_to	critical
Adj_to	necessary
Adj_to	reasonable
Adj_to	important
Adj_to	crucial
Adj_to	easy
Adj_to	easy
Adj_to	easy
Adj_to	important
Adj_to	wise
Adj_to	critical
Adj_to	necessary
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	necessary
Adj_to	easy
Adj_to	critical
Adj_to	necessary
Adj_to	difficult
Adj_to	important
Adj_to	difficult
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	worthwhile
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	difficult
Adj_to	difficult
Adj_to	difficult
Adj_to	important
Adj_to	easy
Adj_to	difficult
Adj_to	impossible
Adj_to	difficult
Adj_to	necessary
Adj_to	easy
Adj_to	necessary
Adj_to	naive
Adj_to	instructive
Adj_to	impossible
Adj_to	crucial
Adj_to	safe
Adj_to	necessary
Adj_to	necessary
Adj_to	surprising
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	difficult
Adj_to	difficult
Adj_to	difficult
Adj_to	easy
Adj_to	important
Adj_to	advisable
Adj_to	easy
Adj_to	surprising
Adj_to	difficult
Adj_to	intriguing
Adj_to	true
Adj_to	possible
Adj_to	important
Adj_to	possible
Adj_to	difficult
Adj_to	possible
Adj_to	possible
Adj_to	possible
Adj_to	necessary
Adj_to	possible
Adj_to	interesting
Adj_to	plausible
Adj_to	possible
Adj_to	good
Adj_to	important
Adj_to	difficult
Adj_to	necessary
Adj_to	easy
Adj_to	important
Adj_to	easy
Adj_to	perverse
Adj_to	important
Adj_to	unwise
Adj_to	important
Adj_to	important
Adj_to	interesting
Adj_to	safe
Adj_to	safe
Adj_to	important
Adj_to	easy
Adj_to	easy
Adj_to	intriguing
Adj_to	important
Adj_to	tempting
Adj_to	hard
Adj_to	wise
Adj_to	melismatic
Adj_to	enough
Adj_to	inappropriate
Adj_to	essential
Adj_to	important
Adj_to	important
Adj_to	essential
Adj_to	possible
Adj_to	practical
Adj_to	good
Adj_to	important
Adj_to	easy
Adj_to	easy
Adj_to	possible
Adj_to	easy
Adj_to	useful
Adj_to	possible
Adj_to	difficult
Adj_to	impossible
Adj_to	impossible
Adj_to	impossible
Adj_to	easy
Adj_to	enough
Adj_to	enough
Adj_to	impossible
Adj_to	prejudicial
Adj_to	interesting
Adj_to	interesting
Adj_to	difficult
Adj_to	crucial
Adj_to	difficult
Adj_to	common
Adj_to	difficult
Adj_to	easy
Adj_to	possible
Adj_to	possible
Adj_to	possible
Adj_to	impossible
Adj_to	impossible
Adj_to	impossible
Adj_to	essential
Adj_to	hard
Adj_to	common
Adj_to	common
Adj_to	easy
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	unrealistic
Adj_to	important
Adj_to	easy
Adj_to	important
Adj_to	important
Adj_to	hazardous
Adj_to	possible
Adj_to	necessary
Adj_to	safe
Adj_to	possible
Adj_to	difficult
Adj_to	hard
Adj_to	useful
Adj_to	hard
Adj_to	difficult
Adj_to	impossible
Adj_to	impossible
Adj_to	important
Adj_to	safe
Adj_to	plausible
Adj_to	tempting
Adj_to	safe
Adj_to	possible
Adj_to	easy
Adj_to	important
Adj_to	important
Adj_to	safe
Adj_to	important
Adj_to	interesting
Adj_to	important
Adj_to	crucial
Adj_to	essential
Adj_to	important
Adj_to	important
Adj_to	essential
Adj_to	possible
Adj_to	hard
Adj_to	important
Adj_to	interesting
Adj_to	crucial
Adj_to	difficult
Adj_to	tempting
Adj_to	easy
Adj_to	difficult
Adj_to	startling
Adj_to	hard
Adj_to	confusing
Adj_to	good
Adj_to	fair
Adj_to	wrong
Adj_to	hard
Adj_to	reasonable
Adj_to	instructive
Adj_to	sufficient
Adj_to	necessary
Adj_to	necessary
Adj_to	possible
Adj_to	impossible
Adj_to	unreasonable
Adj_to	necessary
Adj_to	difficult
Adj_to	interesting
Adj_to	imperative
Adj_to	tempting
Adj_to	impossible
Adj_to	difficult
Adj_to	important
Adj_to	impossible
Adj_to	possible
Adj_to	comforting
Adj_to	appropriate
Adj_to	important
Adj_to	important
Adj_to	impossible
Adj_to	easy
Adj_to	easy
Adj_to	okay
Adj_to	necessary
Adj_to	possible
Adj_to	hard
Adj_to	straightforward
Adj_to	difficult
Adj_to	desirable
Adj_to	possible
Adj_to	difficult
Adj_to	difficult
Adj_to	impossible
Adj_to	hard
Adj_to	difficult
Adj_to	hard
Adj_to	safe
Adj_to	easy
Adj_to	necessary
Adj_to	difficult
Adj_to	nonsensical
Adj_to	critical
Adj_to	important
Adj_to	difficult
Adj_to	impossible
Adj_to	valuable
Adj_to	important
Adj_to	important
Adj_to	prudent
Adj_to	possible
Adj_to	possible
Adj_to	necessary
Adj_to	difficult
Adj_to	impossible
Adj_to	unnecessary
Adj_to	desirable
Adj_to	common
Adj_to	possible
Adj_to	necessary
Adj_to	worthwhile
Adj_to	impossible
Adj_to	important
Adj_to	futile
Adj_to	easy
Adj_to	difficult
Adj_to	necessary
Adj_to	important
Adj_to	important
Adj_to	vital
Adj_to	hard
Adj_to	necessary
Adj_to	interesting
Adj_to	interesting
Adj_to	possible
Adj_to	possible
Adj_to	possible
Adj_to	possible
Adj_to	difficult
Adj_to	possible
Adj_to	logical
Adj_to	possible
Adj_to	easy
Adj_to	invaluable
Adj_to	possible
Adj_to	enough
Adj_to	important
Adj_to	possible
Adj_to	possible
Adj_to	difficult
Adj_to	appropriate
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	possible
Adj_to	common
Adj_to	important
Adj_to	possible
Adj_to	difficult
Adj_to	hard
Adj_to	possible
Adj_to	dangerous
Adj_to	inappropriate
Adj_to	common
Adj_to	difficult
Adj_to	possible
Adj_to	necessary
Adj_to	typical
Adj_to	tempting
Adj_to	possible
Adj_to	possible
Adj_to	possible
Adj_to	important
Adj_to	important
Adj_to	difficult
Adj_to	difficult
Adj_to	important
Adj_to	okay
Adj_to	hard
Adj_to	useful
Adj_to	desirable
Adj_to	necessary
Adj_to	easy
Adj_to	safe
Adj_to	easy
Adj_to	hard
Adj_to	safe
Adj_to	difficult
Adj_to	mandatory
Adj_to	important
Adj_to	hard
Adj_to	feasible
Adj_to	important
Adj_to	essential
Adj_to	important
Adj_to	good
Adj_to	cheap
Adj_to	unreasonable
Adj_to	necessary
Adj_to	possible
Adj_to	essential
Adj_to	important
Adj_to	possible
Adj_to	necessary
Adj_to	necessary
Adj_to	necessary
Adj_to	necessary
Adj_to	important
Adj_to	necessary
Adj_to	important
Adj_to	possible
Adj_to	important
Adj_to	important
Adj_to	necessary
Adj_to	necessary
Adj_to	prudent
Adj_to	okay
Adj_to	difficult
Adj_to	difficult
Adj_to	difficult
Adj_to	reasonable
Adj_to	important
Adj_to	cost-effective
Adj_to	appropriate
Adj_to	important
Adj_to	difficult
Adj_to	necessary
Adj_to	inappropriate
Adj_to	difficult
Adj_to	possible
Adj_to	necessary
Adj_to	necessary
Adj_to	necessary
Adj_to	difficult
Adj_to	necessary
Adj_to	necessary
Adj_to	important
Adj_to	important
Adj_to	hard
Adj_to	inconvenient
Adj_to	easy
Adj_to	possible
Adj_to	easy
Adj_to	possible
Adj_to	hard
Adj_to	important
Adj_to	important
Adj_to	interesting
Adj_to	possible
Adj_to	easy
Adj_to	possible
Adj_to	difficult
Adj_to	easy
Adj_to	easy
Adj_to	possible
Adj_to	desirable
Adj_to	time-consuming
Adj_to	possible
Adj_to	necessary
Adj_to	important
Adj_to	helpful
Adj_to	difficult
Adj_to	important
Adj_to	fast
Adj_to	possible
Adj_to	important
Adj_to	common
Adj_to	possible
Adj_to	possible
Adj_to	possible
Adj_to	interesting
Adj_to	difficult
Adj_to	difficult
Adj_to	difficult
Adj_to	necessary
Adj_to	possible
